nan nan
-155.691683	18.941306
-155.691389	18.941013
-155.690803	18.940426
-155.690509	18.940133
-155.690216	18.93984
-155.689336	18.93984
-155.689336	18.93984
-155.689336	18.938959
-155.689042	18.938959
-155.689042	18.938666
-155.688162	18.937786
-155.687869	18.937493
-155.687576	18.936613
-155.687869	18.936613
-155.687576	18.936026
-155.687282	18.935439
-155.686696	18.934266
-155.686696	18.933679
-155.686696	18.933386
-155.686402	18.933092
-155.686109	18.932506
-155.685816	18.931919
-155.686109	18.924292
-155.686109	18.923998
-155.686696	18.923118
-155.686696	18.922532
-155.686696	18.919891
-155.686696	18.919891
-155.686109	18.919011
-155.686109	18.918425
-155.686109	18.917251
-155.686109	18.916958
-155.686109	18.916665
-155.685816	18.916078
-155.685522	18.915491
-155.685229	18.914904
-155.685229	18.914318
-155.684935	18.913731
-155.684642	18.913438
-155.684642	18.913144
-155.684055	18.912851
-155.683762	18.912264
-155.679362	18.912264
-155.679068	18.912558
-155.679068	18.912851
-155.678775	18.912851
-155.678482	18.913144
-155.678188	18.913144
-155.675255	18.913144
-155.675255	18.913144
-155.672028	18.916371
-155.672028	18.916665
-155.672028	18.916958
-155.672028	18.917251
-155.669388	18.917251
-155.668801	18.917545
-155.668508	18.918131
-155.668214	18.918131
-155.667041	18.918131
-155.666454	18.918131
-155.665867	18.918131
-155.665574	18.918425
-155.665574	18.918718
-155.665281	18.919305
-155.665281	18.920478
-155.664987	18.920772
-155.664987	18.921065
-155.664694	18.921358
-155.664401	18.921652
-155.663814	18.921652
-155.662641	18.921652
-155.66176	18.922238
-155.661467	18.922238
-155.658827	18.922238
-155.65824	18.922825
-155.657947	18.923118
-155.65736	18.923118
-155.657067	18.923118
-155.65648	18.923412
-155.656187	18.923705
-155.656187	18.923998
-155.655893	18.924292
-155.656187	18.924585
-155.655893	18.924878
-155.6556	18.925465
-155.655307	18.925759
-155.655013	18.926052
-155.654427	18.926345
-155.654133	18.926345
-155.653547	18.926345
-155.65032	18.929572
-155.650026	18.929866
-155.650026	18.930452
-155.649733	18.931039
-155.648853	18.931919
-155.648266	18.932212
-155.648266	18.932799
-155.648266	18.933386
-155.647973	18.933386
-155.647973	18.933679
-155.647679	18.934266
-155.647679	18.935146
-155.647679	18.935439
-155.647679	18.936026
-155.647679	18.936319
-155.647386	18.936319
-155.642692	18.936613
-155.642106	18.936906
-155.642106	18.937199
-155.641812	18.937199
-155.640346	18.937199
-155.634479	18.943066
-155.634479	18.94336
-155.634185	18.943947
-155.634185	18.94424
-155.633598	18.944533
-155.633598	18.94512
-155.633305	18.945707
-155.633598	18.946
-155.633598	18.946293
-155.633305	18.94688
-155.633012	18.947173
-155.632718	18.947467
-155.632132	18.947173
-155.631252	18.94776
-155.630958	18.948347
-155.630665	18.94864
-155.630372	18.948934
-155.630078	18.948934
-155.629492	18.948934
-155.628905	18.949227
-155.628611	18.950107
-155.628611	18.950694
-155.628611	18.951574
-155.628318	18.951574
-155.628025	18.951867
-155.627731	18.95216
-155.627731	18.953041
-155.627438	18.953334
-155.627145	18.953627
-155.626851	18.954507
-155.626851	18.954507
-155.626265	18.955094
-155.626265	18.955681
-155.626265	18.956267
-155.625971	18.956267
-155.625678	18.956267
-155.625091	18.956267
-155.624798	18.956854
-155.624504	18.957147
-155.624504	18.957734
-155.624211	18.958321
-155.623624	18.958614
-155.623331	18.959494
-155.623331	18.960961
-155.623624	18.963015
-155.623331	18.963308
-155.622744	18.963895
-155.622744	18.965068
-155.622744	18.965655
-155.622744	18.966241
-155.622451	18.966828
-155.621864	18.967415
-155.621864	18.968002
-155.621864	18.968295
-155.621864	18.968295
-155.621278	18.968882
-155.620984	18.969175
-155.620984	18.969468
-155.620984	18.969762
-155.620984	18.969762
-155.620984	18.969175
-155.620984	18.969762
-155.619517	18.969762
-155.618051	18.969762
-155.617757	18.969762
-155.617171	18.970055
-155.616291	18.970642
-155.615997	18.970642
-155.615704	18.970935
-155.61541	18.971522
-155.61541	18.971815
-155.61541	18.972695
-155.61541	18.972989
-155.615117	18.973282
-155.614824	18.973282
-155.614824	18.972402
-155.614824	18.971815
-155.61453	18.971228
-155.614237	18.970642
-155.614237	18.970055
-155.613944	18.969468
-155.613357	18.968588
-155.613357	18.968295
-155.613357	18.968002
-155.613357	18.967708
-155.612477	18.967122
-155.612477	18.967122
-155.61189	18.966535
-155.60925	18.968882
-155.604263	18.968882
-155.604263	18.969175
-155.60397	18.969175
-155.603676	18.969468
-155.603676	18.969762
-155.603383	18.969468
-155.602796	18.969175
-155.601916	18.968882
-155.601329	18.969175
-155.601036	18.969762
-155.600743	18.970055
-155.600449	18.970348
-155.600156	18.970642
-155.600449	18.972109
-155.600156	18.973869
-155.600156	18.974749
-155.599569	18.975042
-155.599276	18.975629
-155.598396	18.976509
-155.598103	18.976509
-155.597516	18.976802
-155.596636	18.977682
-155.595756	18.978269
-155.595169	18.978856
-155.595169	18.979442
-155.594582	18.980029
-155.594289	18.980322
-155.593996	18.980909
-155.594876	18.981789
-155.594876	18.982376
-155.595169	18.983256
-155.594876	18.983549
-155.594876	18.984136
-155.594289	18.984723
-155.593996	18.985603
-155.593996	18.986776
-155.594289	18.987363
-155.594876	18.987656
-155.595169	18.988536
-155.594876	18.98971
-155.594876	18.990297
-155.595169	18.995577
-155.594582	18.99587
-155.594289	18.996457
-155.594289	18.99675
-155.593996	18.99763
-155.593116	18.998217
-155.592529	18.999097
-155.592235	18.999977
nan nan
-155.999998	19.640076
-156.000878	19.639196
-156.001465	19.639196
-156.002052	19.63861
-156.002638	19.638316
-156.003812	19.638023
-156.005278	19.639196
-156.005865	19.639196
-156.006745	19.639783
-156.007625	19.639783
-156.009972	19.642423
-156.010266	19.642717
-156.011439	19.64389
-156.012319	19.644183
-156.013492	19.64477
-156.014372	19.645064
-156.015839	19.64477
-156.016133	19.645064
-156.017306	19.64653
-156.017893	19.647117
-156.019653	19.648877
-156.020533	19.64917
-156.0264	19.649464
-156.027573	19.64829
-156.028453	19.64829
-156.029334	19.64917
-156.030214	19.64917
-156.033147	19.651811
-156.033734	19.653571
-156.035201	19.654744
-156.035494	19.655038
-156.035201	19.656798
-156.035494	19.657678
-156.035787	19.657971
-156.036081	19.658558
-156.036374	19.660905
-156.036081	19.661785
-156.035494	19.662371
-156.035494	19.662958
-156.034614	19.664132
-156.034321	19.664718
-156.034614	19.666185
-156.034321	19.669119
-156.034321	19.669412
-156.033147	19.670585
-156.031387	19.670585
-156.031974	19.671465
-156.031974	19.673812
-156.031387	19.674692
-156.030507	19.674692
-156.030214	19.674986
-156.030214	19.677626
-156.030507	19.678506
-156.0308	19.679093
-156.031094	19.679093
-156.03256	19.678799
-156.036961	19.6832
-156.036667	19.683786
-156.037254	19.684373
-156.038428	19.685546
-156.038428	19.68584
-156.038134	19.686426
-156.037841	19.6876
-156.036961	19.688187
-156.035201	19.689947
-156.035494	19.690827
-156.035787	19.690827
-156.036081	19.689947
-156.036081	19.689653
-156.037254	19.689067
-156.037841	19.689067
-156.039308	19.690827
-156.041068	19.692587
-156.042534	19.692294
-156.043415	19.693174
-156.045761	19.693174
-156.046935	19.694054
-156.047815	19.694054
-156.048402	19.69464
-156.048402	19.696401
-156.048695	19.697281
-156.048988	19.698161
-156.049575	19.698454
-156.050455	19.699334
-156.050455	19.699921
-156.050748	19.700507
-156.051628	19.701094
-156.052802	19.702268
-156.052802	19.704614
-156.051922	19.705788
-156.051922	19.709895
-156.052802	19.710482
-156.052802	19.712828
-156.052509	19.716055
-156.052802	19.716642
-156.055149	19.718989
-156.055149	19.720162
-156.055735	19.719869
-156.057202	19.720749
-156.059256	19.723389
-156.063656	19.727496
-156.063656	19.728376
-156.064536	19.728963
-156.064536	19.72955
-156.063656	19.731016
-156.063949	19.73307
-156.063656	19.733363
-156.062776	19.734537
-156.062189	19.73483
-156.061309	19.73483
-156.060722	19.735417
-156.059549	19.735417
-156.057202	19.738057
-156.056909	19.73835
-156.056909	19.740697
-156.057789	19.741284
-156.058082	19.743337
-156.057789	19.745097
-156.057789	19.748324
-156.057789	19.750378
-156.057202	19.751258
-156.055442	19.753311
-156.054855	19.753311
-156.054269	19.753311
-156.054269	19.755071
-156.053682	19.755658
-156.053682	19.756538
-156.052802	19.757125
-156.053389	19.758005
-156.053389	19.758298
-156.053095	19.758885
-156.052802	19.759178
-156.052802	19.761525
-156.054562	19.763285
-156.054562	19.764165
-156.053682	19.764752
-156.053682	19.765045
-156.053975	19.765926
-156.053682	19.767099
-156.053389	19.767686
-156.053095	19.767979
-156.052802	19.768272
-156.053682	19.768859
-156.053682	19.769446
-156.053682	19.769739
-156.052509	19.770913
-156.052802	19.773553
-156.053682	19.774139
-156.053682	19.775606
-156.053389	19.7759
-156.052215	19.777073
-156.051628	19.777366
-156.050455	19.778246
-156.050455	19.7803
-156.049868	19.781473
-156.049575	19.782353
-156.048695	19.783233
-156.047815	19.783233
-156.045761	19.78558
-156.044881	19.785874
-156.044001	19.78646
-156.043708	19.78646
-156.041948	19.784994
-156.041361	19.784994
-156.041068	19.785287
-156.041361	19.78734
-156.042828	19.789101
-156.043121	19.789394
-156.042828	19.790861
-156.042241	19.791447
-156.041361	19.791447
-156.040774	19.792327
-156.039894	19.792327
-156.037841	19.794088
-156.035787	19.794088
-156.034907	19.793501
-156.034614	19.793501
-156.033734	19.794088
-156.033147	19.794968
-156.031974	19.794968
-156.03168	19.795554
-156.030507	19.795848
-156.030507	19.797314
-156.030214	19.797901
-156.028747	19.799075
-156.027867	19.799368
-156.026987	19.799955
-156.026693	19.800248
-156.026107	19.800248
-156.025227	19.799368
-156.024347	19.799955
-156.02464	19.800835
-156.024347	19.801128
-156.02288	19.802301
-156.02288	19.802888
-156.022586	19.803768
-156.021413	19.804648
-156.020826	19.804942
-156.019653	19.804648
-156.017893	19.806408
-156.017893	19.808169
-156.017599	19.808755
-156.014666	19.811395
-156.012906	19.811395
-156.012612	19.812569
-156.012026	19.813156
-156.011439	19.813156
-156.011146	19.813449
-156.011146	19.815209
-156.011146	19.815796
-156.010852	19.816382
-156.009679	19.817263
-156.008799	19.817263
-156.007919	19.818143
-156.005278	19.818143
-156.005278	19.819316
-156.005572	19.821076
-156.005278	19.821663
-156.004692	19.82225
-156.003812	19.822543
-156.003225	19.821663
-156.002932	19.82225
-156.002932	19.822543
-156.002932	19.82313
-156.002052	19.823716
-156.001758	19.82401
-156.002052	19.82665
-156.002052	19.827823
-156.001758	19.82841
-155.999998	19.82929
-155.999998	19.82929
nan nan
-155.072118	19.73043
-155.072998	19.73131
-155.072998	19.731896
-155.072412	19.73219
-155.071825	19.732483
-155.070945	19.732483
-155.070065	19.731896
-155.069771	19.73131
-155.070065	19.730723
-155.070945	19.729843
-155.071531	19.729843
-155.072118	19.73043
nan nan
-155.255465	19.266636
-155.256638	19.266636
-155.256931	19.267223
-155.257225	19.267516
-155.256931	19.26781
-155.256638	19.268396
-155.256345	19.269277
-155.255758	19.269863
-155.253998	19.269863
-155.253705	19.26957
-155.252238	19.268396
-155.252238	19.26781
-155.252238	19.267516
-155.252824	19.26693
-155.253411	19.266636
-155.255465	19.266636
nan nan
-155.071531	19.73483
-155.070945	19.734537
-155.070945	19.734243
-155.072705	19.732483
-155.073878	19.732483
-155.074172	19.732483
-155.075052	19.733363
-155.075052	19.733657
-155.075052	19.73395
-155.073585	19.735417
-155.072998	19.73571
-155.072118	19.73571
-155.071531	19.73483
nan nan
-154.999953	19.732483
-155.000246	19.733363
-155.00406	19.73747
-155.00494	19.73835
-155.00758	19.73835
-155.00846	19.73747
-155.011394	19.73747
-155.013447	19.73923
-155.014914	19.73923
-155.015501	19.738644
-155.015794	19.73747
-155.016674	19.73659
-155.017261	19.73659
-155.018141	19.736003
-155.018728	19.736003
-155.019314	19.73571
-155.019608	19.735123
-155.020194	19.735123
-155.022248	19.735123
-155.023421	19.734243
-155.025181	19.736003
-155.025768	19.73659
-155.026942	19.736883
-155.027822	19.73747
-155.028115	19.73747
-155.030168	19.736003
-155.030755	19.73483
-155.030755	19.733657
-155.030168	19.732776
-155.030168	19.731603
-155.030462	19.73131
-155.030755	19.731603
-155.030755	19.732483
-155.031635	19.734243
-155.031049	19.73483
-155.031049	19.73571
-155.031635	19.736297
-155.031635	19.737177
-155.032222	19.737763
-155.030755	19.73923
-155.031049	19.739817
-155.031342	19.740697
-155.031635	19.740697
-155.032809	19.74099
-155.033395	19.740697
-155.034862	19.739524
-155.035449	19.739524
-155.036036	19.739817
-155.038089	19.739817
-155.038089	19.74011
-155.037502	19.740404
-155.037502	19.741284
-155.037796	19.742164
-155.038382	19.742457
-155.038969	19.742457
-155.039262	19.742457
-155.040729	19.74099
-155.041903	19.740697
-155.042489	19.74011
-155.043956	19.74011
-155.044543	19.739817
-155.044836	19.73923
-155.044836	19.737763
-155.04513	19.737177
-155.047183	19.735123
-155.048356	19.73483
-155.048943	19.734243
-155.05129	19.73395
-155.05217	19.734537
-155.052463	19.73483
-155.053637	19.73395
-155.054224	19.733657
-155.054224	19.734243
-155.05481	19.73483
-155.05569	19.735123
-155.055984	19.73483
-155.056277	19.734243
-155.05657	19.73307
-155.056864	19.732483
-155.058331	19.732483
-155.058624	19.73219
-155.058917	19.73131
-155.059504	19.731016
-155.060384	19.730723
-155.061557	19.729256
-155.062731	19.728963
-155.063024	19.72867
-155.063318	19.727203
-155.063611	19.727496
-155.063611	19.728963
-155.064198	19.729843
-155.064198	19.730723
-155.065078	19.73131
-155.065371	19.731603
-155.067131	19.731603
-155.068011	19.73131
-155.068891	19.729843
-155.069185	19.72955
-155.069478	19.729256
-155.070358	19.729256
-155.071238	19.72867
-155.075052	19.725149
-155.078865	19.724856
-155.080332	19.725736
-155.081799	19.725736
-155.082386	19.726323
-155.082972	19.726616
-155.084732	19.726616
-155.085612	19.728083
-155.085906	19.728963
-155.086786	19.729843
-155.087373	19.729843
-155.087666	19.729843
-155.088253	19.730723
-155.088253	19.731896
-155.089133	19.73307
-155.089133	19.73395
-155.090013	19.73483
-155.090013	19.73571
-155.090599	19.736297
-155.091186	19.73659
-155.090013	19.73835
-155.090013	19.738644
-155.090893	19.739817
-155.090893	19.74099
-155.090013	19.742164
-155.090013	19.745097
-155.090893	19.746271
-155.090893	19.748911
-155.091773	19.749791
-155.091773	19.750671
-155.09148	19.751551
-155.090893	19.752431
-155.090893	19.753898
-155.09148	19.754485
-155.091773	19.754778
-155.091773	19.758298
-155.090893	19.758885
-155.090893	19.759472
-155.091186	19.761819
-155.090599	19.762699
-155.089719	19.763872
-155.089426	19.764165
-155.090013	19.764752
-155.090306	19.767392
-155.090893	19.767979
-155.090893	19.768859
-155.090893	19.773846
-155.090013	19.774139
-155.089133	19.77502
-155.088546	19.775606
-155.088546	19.778246
-155.089133	19.779126
-155.088839	19.779713
-155.088546	19.780593
-155.087959	19.78118
-155.087666	19.781767
-155.088546	19.782647
-155.088253	19.783233
-155.087959	19.783233
-155.087373	19.783527
-155.087079	19.78382
-155.086786	19.784113
-155.087666	19.784994
-155.088546	19.785874
-155.088546	19.786167
-155.089133	19.78734
-155.089426	19.78822
-155.090013	19.789101
-155.090013	19.790567
-155.090893	19.791741
-155.091186	19.794968
-155.090893	19.795554
-155.090599	19.796141
-155.086786	19.799955
-155.086786	19.804942
-155.087373	19.805822
-155.088839	19.805528
-155.089719	19.806408
-155.091186	19.806995
-155.09236	19.808169
-155.092946	19.808169
-155.09324	19.808462
-155.093533	19.809635
-155.094413	19.810809
-155.093826	19.811102
-155.09324	19.810809
-155.091773	19.810515
-155.090893	19.811395
-155.090893	19.812862
-155.090893	19.813449
-155.09148	19.813742
-155.09148	19.814329
-155.090306	19.815209
-155.090013	19.816382
-155.089426	19.817263
-155.089133	19.817556
-155.089426	19.819609
-155.089426	19.819903
-155.089426	19.820489
-155.088546	19.821076
-155.088546	19.822836
-155.087666	19.824303
-155.087666	19.824596
-155.087666	19.825476
-155.087079	19.826063
-155.085906	19.82841
-155.085906	19.83017
-155.085319	19.831344
-155.085026	19.833104
-155.084439	19.83369
-155.084146	19.83457
-155.083559	19.835451
-155.083559	19.837211
-155.084146	19.838091
-155.084146	19.838971
-155.083559	19.839557
-155.083852	19.840438
-155.084146	19.841318
-155.085026	19.841904
-155.085026	19.842491
-155.085026	19.844838
-155.082679	19.847478
-155.082386	19.848358
-155.082679	19.849238
-155.084146	19.850412
-155.085026	19.850998
-155.085026	19.852172
-155.084439	19.853052
-155.084439	19.853638
-155.085612	19.854812
-155.087666	19.855105
-155.087959	19.855399
-155.088253	19.855692
-155.088253	19.857159
-155.088546	19.857745
-155.090013	19.858332
-155.090013	19.859212
-155.089133	19.859799
-155.089133	19.861559
-155.089719	19.862146
-155.090013	19.863026
-155.090306	19.863613
-155.091773	19.865079
-155.093533	19.865959
-155.095	19.867426
-155.09764	19.867426
-155.097933	19.867719
-155.09764	19.868306
-155.09676	19.868893
-155.09676	19.869186
-155.097053	19.869773
-155.097347	19.870653
-155.098227	19.871533
-155.09852	19.871826
-155.099107	19.871826
-155.10028	19.870653
-155.102627	19.870653
-155.103507	19.870946
-155.104094	19.871533
-155.105561	19.871533
-155.105854	19.872413
-155.107321	19.87388
-155.107321	19.874467
-155.108201	19.87564
-155.108494	19.87652
-155.109961	19.877987
-155.109961	19.879454
-155.109961	19.88004
-155.111428	19.881214
-155.112601	19.881801
-155.114068	19.883267
-155.115828	19.883267
-155.116708	19.884147
-155.118762	19.884147
-155.119055	19.884441
-155.119348	19.885321
-155.119348	19.889134
-155.120228	19.890014
-155.120815	19.890601
-155.120815	19.891481
-155.121695	19.892361
-155.121695	19.892655
-155.122282	19.893828
-155.122282	19.894121
-155.121695	19.895001
-155.121695	19.895882
-155.123162	19.897055
-155.123455	19.898522
-155.124042	19.899108
-155.124042	19.899695
-155.124629	19.900282
-155.127562	19.903215
-155.128149	19.903215
-155.128736	19.902629
-155.128736	19.903215
-155.128149	19.903802
-155.128736	19.904389
-155.132549	19.908202
-155.132843	19.908202
-155.133723	19.909376
-155.136656	19.912309
-155.136949	19.913189
-155.137243	19.914656
-155.13783	19.915536
-155.142523	19.919937
-155.142817	19.919937
-155.144577	19.920817
-155.146337	19.920817
-155.146924	19.92111
-155.148977	19.923457
-155.149857	19.92375
-155.15103	19.924337
-155.153084	19.92639
-155.153377	19.928444
-155.158071	19.933138
-155.158071	19.934018
-155.158658	19.934604
-155.160124	19.935191
-155.160711	19.935778
-155.161591	19.935778
-155.163351	19.937831
-155.166872	19.940765
-155.168338	19.942525
-155.169218	19.942525
-155.169512	19.943112
-155.170685	19.943405
-155.172152	19.944578
-155.173325	19.944872
-155.173619	19.945458
-155.175379	19.947219
-155.176552	19.947512
-155.178019	19.948685
-155.178312	19.949859
-155.178606	19.950445
-155.180366	19.952206
-155.180953	19.952499
-155.182126	19.952499
-155.183593	19.953672
-155.184766	19.954846
-155.185646	19.955139
-155.186526	19.955139
-155.187113	19.955432
-155.187993	19.955726
-155.188873	19.956606
-155.190927	19.956606
-155.191513	19.957486
-155.19474	19.957486
-155.195914	19.958073
-155.196207	19.958073
-155.1965	19.958366
-155.1965	19.959539
-155.197087	19.960126
-155.19738	19.961593
-155.201194	19.965113
-155.201781	19.96658
-155.202954	19.968047
-155.203248	19.968927
-155.203541	19.969513
-155.205008	19.970687
-155.205888	19.970687
-155.209995	19.975087
-155.210581	19.975087
-155.211461	19.975674
-155.212635	19.976554
-155.213515	19.976554
-155.214688	19.978021
-155.215862	19.978314
-155.216449	19.979194
-155.218795	19.979194
-155.219089	19.979194
-155.219675	19.979781
-155.220849	19.980074
-155.222902	19.982128
-155.223196	19.982421
-155.224662	19.982421
-155.225836	19.983301
-155.226716	19.983301
-155.227303	19.983888
-155.228476	19.984181
-155.228769	19.984768
-155.229943	19.985061
-155.23053	19.985648
-155.230823	19.985648
-155.23141	19.986528
-155.232583	19.986821
-155.23405	19.988288
-155.23493	19.988288
-155.235517	19.988875
-155.236103	19.989168
-155.237863	19.989168
-155.239037	19.990048
-155.239037	19.990342
-155.23933	19.990928
-155.239624	19.991222
-155.239917	19.991515
-155.239037	19.992688
-155.239037	19.993862
-155.23933	19.994449
-155.241677	19.996795
-155.247251	19.996502
-155.247837	19.997089
-155.248424	19.997382
-155.248718	19.997089
-155.249011	19.997382
-155.249891	19.998556
-155.250478	20.000022
nan nan
-155.592235	18.999977
-155.589889	19.000857
-155.589302	19.001444
-155.589302	19.002324
-155.588715	19.002911
-155.588422	19.003791
-155.588129	19.004084
-155.587248	19.004084
-155.586662	19.004378
-155.584315	19.006431
-155.584022	19.007311
-155.583435	19.008191
-155.583435	19.012298
-155.583435	19.013178
-155.582555	19.014058
-155.582555	19.014938
-155.581968	19.015232
-155.581675	19.015818
-155.581675	19.017578
-155.581088	19.018165
-155.581088	19.019632
-155.580795	19.020219
-155.580501	19.020512
-155.579035	19.020805
-155.578448	19.021392
-155.578448	19.022272
-155.577861	19.022859
-155.577568	19.023739
-155.576688	19.024032
-155.574634	19.026379
-155.574048	19.026672
-155.573461	19.026672
-155.572581	19.025792
-155.572287	19.025792
-155.571114	19.026379
-155.570234	19.026672
-155.564367	19.032246
-155.564073	19.03342
-155.56114	19.03606
-155.560847	19.036353
-155.560847	19.037233
-155.5585	19.03958
-155.5585	19.040753
-155.55674	19.04222
-155.55674	19.0431
-155.55586	19.04398
-155.55586	19.04486
-155.554979	19.04574
-155.555273	19.049554
-155.554393	19.050728
-155.554099	19.051608
-155.553219	19.052488
-155.553513	19.057181
-155.554099	19.057768
-155.554393	19.058648
-155.554393	19.059528
-155.553219	19.060702
-155.553219	19.067449
-155.554099	19.069209
-155.554099	19.071556
-155.554686	19.072142
-155.554686	19.072436
-155.554393	19.072729
-155.554099	19.073609
-155.554099	19.077129
-155.55586	19.07889
-155.55586	19.07977
-155.555566	19.080356
-155.554099	19.08065
-155.553806	19.081236
-155.553513	19.082116
-155.552633	19.08329
-155.552633	19.08417
-155.551166	19.085343
-155.550873	19.08593
-155.550873	19.08681
-155.550579	19.087103
-155.549699	19.08593
-155.549112	19.085637
-155.547646	19.085637
-155.546766	19.08593
-155.546179	19.086223
-155.545299	19.085637
-155.544712	19.08593
-155.544419	19.086223
-155.544419	19.08769
-155.543832	19.088864
-155.543539	19.090037
-155.542659	19.090624
-155.542659	19.091504
-155.539432	19.094731
-155.538845	19.095904
-155.537085	19.097664
-155.536498	19.098544
-155.536498	19.098838
-155.535911	19.100011
-155.535911	19.100598
-155.535031	19.101478
-155.535031	19.102358
-155.533858	19.103531
-155.533271	19.105291
-155.531804	19.106465
-155.530631	19.106465
-155.530044	19.107345
-155.530044	19.108812
-155.528578	19.110865
-155.528284	19.111745
-155.525937	19.113799
-155.520657	19.114092
-155.51919	19.114679
-155.518897	19.114679
-155.51831	19.114972
-155.516257	19.117319
-155.515963	19.118199
-155.515083	19.119079
-155.514203	19.119079
-155.51215	19.121133
-155.510683	19.121426
-155.51039	19.122013
-155.510096	19.122599
-155.509803	19.128173
-155.510096	19.12876
-155.510683	19.12964
-155.510976	19.130227
-155.510096	19.130813
-155.509216	19.1314
-155.508043	19.1314
-155.506869	19.13228
-155.506576	19.13316
-155.506283	19.133747
-155.505989	19.136387
-155.505696	19.13668
-155.505403	19.13668
-155.504816	19.136387
-155.504229	19.1358
-155.501882	19.1358
-155.500709	19.136387
-155.500122	19.13668
-155.499536	19.1358
-155.498949	19.135507
-155.498362	19.1358
-155.496309	19.137854
-155.496015	19.138734
-155.495722	19.138734
-155.495429	19.13844
-155.494842	19.13844
-155.494255	19.139027
-155.493962	19.139027
-155.492788	19.13844
-155.491615	19.138147
-155.486335	19.138147
-155.485748	19.13844
-155.484574	19.139614
-155.481054	19.139907
-155.480174	19.140494
-155.479001	19.140787
-155.478414	19.141667
-155.477534	19.141667
